cong,id,state,dist,lstate,party,name,unity,num unity votes,total unity votes
111,20306,71,18,CALIFOR,100,CARDOZA,93.388,678,726
111,29505,71,19,CALIFOR,200,RADANOVI,93.997,548,583
111,20501,71,20,CALIFOR,100,COSTA,88.964,661,743
111,20307,71,21,CALIFOR,200,NUNES,97.759,698,714
111,20703,71,22,CALIFOR,200,MCCARTHY,96.301,703,730
111,29774,71,23,CALIFOR,100,CAPPS,99.866,746,747
111,15413,71,24,CALIFOR,200,GALLEGLY,91.973,676,735
111,29315,71,25,CALIFOR,200,MCKEON,90.812,682,751
111,14813,71,26,CALIFOR,200,DREIER,89.605,681,760
111,29707,71,27,CALIFOR,100,SHERMAN,98.541,743,754
111,15005,71,28,CALIFOR,100,BERMAN,99.457,733,737
111,20104,71,29,CALIFOR,100,SCHIFF,99.345,758,763
111,14280,71,30,CALIFOR,100,WAXMAN,99.588,725,728
111,29316,71,31,CALIFOR,100,BECERRA,99.186,731,737
111,20105,71,32,CALIFOR,100,SOLIS,100,14,14
111,20955,71,32,CALIFOR,100,CHU,99.358,464,467
111,20106,71,33,CALIFOR,100,WATSON,99.164,712,718
111,29317,71,34,CALIFOR,100,ROYBAL-A,99.077,751,758
111,29106,71,35,CALIFOR,100,WATERS,97.765,700,716
111,29318,71,36,CALIFOR,100,HARMAN,97.863,687,702
111,20752,71,37,CALIFOR,100,RICHARDSON,97.271,713,733
111,29903,71,38,CALIFOR,100,NAPOLITA,98.922,734,742
111,20310,71,39,CALIFOR,100,SANCHEZ,99.545,656,659
111,29321,71,40,CALIFOR,200,ROYCE,98.553,749,760
111,14644,71,41,CALIFOR,200,LEWIS,88.697,667,752
111,29905,71,42,CALIFOR,200,MILLER,91.185,600,658
111,29942,71,43,CALIFOR,100,BACA,98.243,727,740
111,29323,71,44,CALIFOR,200,CALVERT,89.396,666,745
111,29775,71,45,CALIFOR,200,BONO MACK,88.83,668,752
111,15621,71,46,CALIFOR,200,ROHRABAC,93.182,697,748
111,29709,71,47,CALIFOR,100,SANCHEZ,97.331,693,712
111,20539,71,48,CALIFOR,200,CAMPBELL,96.28,673,699
111,20107,71,49,CALIFOR,200,ISSA,97.196,728,749
111,29508,71,50,CALIFOR,200,BILBRAY,87.432,647,740
111,29325,71,51,CALIFOR,100,FILNER,97.739,735,752
111,20963,71,52,CALIFOR,200,HUNTER,96.204,735,764
111,20108,71,53,CALIFOR,100,DAVIS,99.077,751,758
111,29710,62,1,COLORAD,100,DEGETTE,99.455,730,734
111,20904,62,2,COLORAD,100,POLIS,96.689,730,755
111,20502,62,3,COLORAD,100,SALAZAR,93.758,691,737
111,20905,62,4,COLORAD,100,MARKEY,88.181,664,753
111,20704,62,5,COLORAD,200,LAMBORN,99.344,757,762
111,20906,62,6,COLORAD,200,COFFMAN,96.817,730,754
111,20705,62,7,COLORAD,100,PERLMUTTER,97.312,724,744
111,29908,1,1,CONNECT,100,LARSON,99.725,724,726
111,20706,1,2,CONNECT,100,COURTNEY,97.754,740,757
111,29109,1,3,CONNECT,100,DELAURO,99.068,744,751
111,20907,1,4,CONNECT,100,HIMES,89.098,662,743
111,20707,1,5,CONNECT,100,MURPHY,97.347,734,754
111,29327,11,1,DELAWAR,200,CASTLE,74.118,567,765
111,20110,43,1,FLORIDA,200,MILLER,98.008,738,753
111,29713,43,2,FLORIDA,100,BOYD,90.377,648,717
111,29328,43,3,FLORIDA,100,BROWN,98.636,723,733
111,20111,43,4,FLORIDA,200,CRENSHAW,86.739,641,739
111,20313,43,5,FLORIDA,200,BROWN-WAI,84.971,588,692
111,15627,43,6,FLORIDA,200,STEARNS,95.784,727,759
111,29331,43,7,FLORIDA,200,MICA,92.583,699,755
111,20908,43,8,FLORIDA,100,GRAYSON,97.754,740,757
111,20758,43,9,FLORIDA,200,BILIRAKI,89.05,675,758
111,13047,43,10,FLORIDA,200,YOUNG,80.586,523,649
111,20708,43,11,FLORIDA,100,CASTOR,99.455,730,734
111,20113,43,12,FLORIDA,200,PUTNAM,86.594,633,731
111,20709,43,13,FLORIDA,200,BUCHANAN,83.936,627,747
111,20503,43,14,FLORIDA,200,MACK,97.308,723,743
111,20909,43,15,FLORIDA,200,POSEY,89.15,682,765
111,20910,43,16,FLORIDA,200,ROONEY,92.095,699,759
111,20358,43,17,FLORIDA,100,MEEK,97.099,703,724
111,15634,43,18,FLORIDA,200,ROS-LEHT,74.725,544,728
111,29715,43,19,FLORIDA,100,WEXLER,99.37,473,476
111,20959,43,19,FLORIDA,100,DEUTCH,97.74,173,177
111,20504,43,20,FLORIDA,100,WASSERMA,99.32,730,735
111,29336,43,21,FLORIDA,200,DIAZ-BAL,76.512,544,711
111,20711,43,22,FLORIDA,100,KLEIN,95.739,719,751
111,29337,43,23,FLORIDA,100,HASTINGS,99.283,692,697
111,20911,43,24,FLORIDA,100,KOSMAS,87.003,656,754
111,20316,43,25,FLORIDA,200,DIAZ-BALA,78.533,589,750
111,29338,44,1,GEORGIA,200,KINGSTON,95.75,721,753
111,29339,44,2,GEORGIA,100,BISHOP,96.097,714,743
111,20506,44,3,GEORGIA,200,WESTMORE,99.013,702,709
111,20712,44,4,GEORGIA,100,JOHNSON,98.483,714,725
111,15431,44,5,GEORGIA,100,LEWIS,99.534,641,644
111,20505,44,6,GEORGIA,200,PRICE,98.541,743,754
111,29341,44,7,GEORGIA,200,LINDER,97.021,684,705
111,20317,44,8,GEORGIA,100,MARSHALL,76.862,578,752
111,99342,44,9,GEORGIA,200,DEAL,96.732,444,459
111,20962,44,9,GEORGIA,200,GRAVES,99.27,136,137
111,20753,44,10,GEORGIA,200,BROUN,98.389,733,745
111,20319,44,11,GEORGIA,200,GINGREY,96.107,716,745
111,20507,44,12,GEORGIA,100,BARROW,88.564,666,752
111,20321,44,13,GEORGIA,100,SCOTT,97.763,743,760
111,15245,82,1,HAWAII,100,ABERCROM,99.17,478,482
111,20961,82,1,HAWAII,200,DJOU,76.282,119,156
111,20713,82,2,HAWAII,100,HIRONO,99.735,752,754
111,20912,63,1,IDAHO,100,MINNICK,42.154,317,752
111,29910,63,2,IDAHO,200,SIMPSON,82.911,621,749
111,29346,21,1,ILLINOI,100,RUSH,96.923,693,715
111,29585,21,2,ILLINOI,100,JACKSON,99.074,749,756
111,20508,21,3,ILLINOI,100,LIPINSKI,91.877,690,751
111,29348,21,4,ILLINOI,100,GUTIERRE,97.246,671,690
111,20954,21,5,ILLINOI,100,QUIGLEY,95.706,624,652
111,20715,21,6,ILLINOI,200,ROSKAM,95.321,713,748
111,29717,21,7,ILLINOI,100,DAVIS,98.466,706,717
111,20509,21,8,ILLINOI,100,BEAN,83.919,621,740
111,29911,21,9,ILLINOI,100,SCHAKOWS,99.34,753,758
111,20115,21,10,ILLINOI,200,KIRK,78.116,539,690
111,20913,21,11,ILLINOI,100,HALVORSON,88.189,672,762
111,15453,21,12,ILLINOI,100,COSTELLO,92.463,687,743
111,29912,21,13,ILLINOI,200,BIGGERT,80.052,610,762
111,20749,21,14,ILLINOI,100,FOSTER,86.501,660,763
111,20116,21,15,ILLINOI,200,JOHNSON,80.133,601,750
111,29349,21,16,ILLINOI,200,MANZULLO,94.327,715,758
111,20716,21,17,ILLINOI,100,HARE,99.079,753,760
111,20914,21,18,ILLINOI,200,SCHOCK,87.176,639,733
111,29718,21,19,ILLINOI,200,SHIMKUS,93.369,704,754
111,15124,22,1,INDIANA,100,VISCLOSKY,96.301,729,757
111,20717,22,2,INDIANA,100,DONNELLY,75.556,578,765
111,29519,22,3,INDIANA,200,SOUDER,91.084,521,572
111,21100,22,3,INDIANA,200,STUTZMAN,100,41,41
111,29350,22,4,INDIANA,200,BUYER,91.071,612,672
111,15014,22,5,INDIANA,200,BURTON,97.739,735,752
111,20117,22,6,INDIANA,200,PENCE,99.308,718,723
111,20757,22,7,INDIANA,100,CARSON,99.475,758,762
111,20718,22,8,INDIANA,100,ELLSWORTH,77.273,578,748
111,29914,22,9,INDIANA,100,HILL,73.45,545,742
111,20719,31,1,IOWA,100,BRALEY,98.776,726,735
111,20720,31,2,IOWA,100,LOEBSACK,96.813,729,753
111,29721,31,3,IOWA,100,BOSWELL,96.529,723,749
111,29522,31,4,IOWA,200,LATHAM,84.027,626,745
111,20325,31,5,IOWA,200,KING,98.939,746,754
111,29722,32,1,KANSAS,200,MORAN,97.038,688,709
111,20915,32,2,KANSAS,200,JENKINS,95.822,734,766
111,29915,32,3,KANSAS,100,MOORE,95.745,720,752
111,29524,32,4,KANSAS,200,TIAHRT,93.571,655,700
111,29525,51,1,KENTUCK,200,WHITFIEL,84.182,628,746
111,20916,51,2,KENTUCK,200,GUTHRIE,88.976,678,762
111,20723,51,3,KENTUCK,100,YARMUTH,98.794,737,746
111,20511,51,4,KENTUCK,200,DAVIS,92.867,677,729
111,14854,51,5,KENTUCK,200,ROGERS,87.302,660,756
111,20326,51,6,KENTUCK,100,CHANDLER,91.929,672,731
111,20759,45,1,LOUISIA,200,SCALISE,97.727,731,748
111,20917,45,2,LOUISIA,200,CAO,63.839,459,719
111,20513,45,3,LOUISIA,100,MELANCON,82.92,568,685
111,20918,45,4,LOUISIA,200,FLEMING,97.237,739,760
111,90327,45,5,LOUISIA,200,ALEXANDER,90.257,667,739
111,20919,45,6,LOUISIA,200,CASSIDY,91.935,684,744
111,20514,45,7,LOUISIA,200,BOUSTANY,96.482,713,739
111,20920,2,1,MAINE,100,PINGREE,98.923,735,743
111,20328,2,2,MAINE,100,MICHAUD,91.895,703,765
111,20921,52,1,MARYLAN,100,KRATOVIL,66.841,510,763
111,20329,52,2,MARYLAN,100,RUPPERSBE,96.978,706,728
111,20724,52,3,MARYLAN,100,SARBANES,99.339,751,756
111,20763,52,4,MARYLAN,100,EDWARDS,98.949,753,761
111,14873,52,5,MARYLAN,100,HOYER,99.34,752,757
111,29356,52,6,MARYLAN,200,BARTLETT,91.447,695,760
111,29587,52,7,MARYLAN,100,CUMMINGS,98.682,749,759
111,20330,52,8,MARYLAN,100,VAN HOLLE,99.733,747,749
111,29123,3,1,MASSACH,100,OLVER,99.734,749,751
111,15616,3,2,MASSACH,100,NEAL,98.932,741,749
111,29729,3,3,MASSACH,100,MCGOVERN,99.734,749,751
111,14824,3,4,MASSACH,100,FRANK,98.647,729,739
111,20754,3,5,MASSACH,100,TSONGAS,99.333,745,750
111,29730,3,6,MASSACH,100,TIERNEY,98.527,736,747
111,14435,3,7,MASSACH,100,MARKEY,99.069,745,752
111,29919,3,8,MASSACH,100,CAPUANO,99.13,684,690
111,20119,3,9,MASSACH,100,LYNCH,97.035,720,742
111,29731,3,10,MASSACH,100,DELAHUNT,98.79,653,661
111,29360,23,1,MICHIGA,100,STUPAK,93.445,670,717
111,29361,23,2,MICHIGA,200,HOEKSTRA,96.085,589,613
111,29362,23,3,MICHIGA,200,EHLERS,73.848,545,738
111,29124,23,4,MICHIGA,200,CAMP,88.487,661,747
111,14430,23,5,MICHIGA,100,KILDEE,98.693,755,765
111,15446,23,6,MICHIGA,200,UPTON,84.967,650,765
111,20922,23,7,MICHIGA,100,SCHAUER,90.621,686,757
111,20120,23,8,MICHIGA,200,ROGERS,91.221,665,729
111,20923,23,9,MICHIGA,100,PETERS,88.598,676,763
111,20331,23,10,MICHIGA,200,MILLER,82.745,633,765
111,20332,23,11,MICHIGA,200,MCCOTTER,88.669,673,759
111,15033,23,12,MICHIGA,100,LEVIN,99.47,751,755
111,29733,23,13,MICHIGA,100,KILPATRI,97.971,676,690
111,10713,23,14,MICHIGA,100,CONYERS,98.435,692,703
111,2605,23,15,MICHIGA,100,DINGELL,99.051,731,738
111,20726,33,1,MINNESO,100,WALZ,95.007,723,761
111,20333,33,2,MINNESO,200,KLINE,96.529,723,749
111,20924,33,3,MINNESO,200,PAULSEN,89.253,681,763
111,20122,33,4,MINNESO,100,MCCOLLUM,98.922,734,742
111,20727,33,5,MINNESO,100,ELLISON,98.444,696,707
111,20728,33,6,MINNESO,200,BACHMANN,98.108,674,687
111,29127,33,7,MINNESO,100,PETERSON,84.868,645,760
111,14265,33,8,MINNESO,100,OBERSTAR,98.126,733,747
111,20761,46,1,MISSISS,100,CHILDERS,59.521,447,751
111,29368,46,2,MISSISS,100,THOMPSON,98.389,733,745
111,20925,46,3,MISSISS,200,HARPER,94.274,708,751
111,15637,46,4,MISSISS,100,TAYLOR,53.342,391,733
111,20147,34,1,MISSOUR,100,CLAY,97.942,714,729
111,20123,34,2,MISSOUR,200,AKIN,98.354,717,729
111,20516,34,3,MISSOUR,100,CARNAHAN,98.421,748,760
111,14451,34,4,MISSOUR,100,SKELTON,89.88,675,751
111,20517,34,5,MISSOUR,100,CLEAVER,98.257,733,746
111,20124,34,6,MISSOUR,200,GRAVES,97.32,690,709
111,29735,34,7,MISSOUR,200,BLUNT,92.537,620,670
111,29736,34,8,MISSOUR,200,EMERSON,83.289,623,748
111,20926,34,9,MISSOUR,200,LUETKEMEYER,96.702,733,758
111,20125,64,1,MONTANA,200,REHBERG,88.482,676,764
111,20518,35,1,NEBRASK,200,FORTENBE,83.021,621,748
111,29921,35,2,NEBRASK,200,TERRY,90.596,684,755
111,20729,35,3,NEBRASK,200,SMITH,97.389,746,766
111,29922,65,1,NEVADA,100,BERKLEY,97.703,723,740
111,20730,65,2,NEVADA,200,HELLER,91.553,672,734
111,20927,65,3,NEVADA,100,TITUS,93.84,716,763
111,20731,4,1,NEW HAM,100,SHEA-PORTER,97.189,726,747
111,20732,4,2,NEW HAM,100,HODES,91.197,663,727
111,29132,12,1,NEW JER,100,ANDREWS,99.057,735,742
111,29539,12,2,NEW JER,200,LOBIONDO,73.107,560,766
111,20928,12,3,NEW JER,100,ADLER,78.772,590,749
111,14863,12,4,NEW JER,200,SMITH,71.788,542,755
111,20336,12,5,NEW JER,200,GARRETT,97.49,738,757
111,15454,12,6,NEW JER,100,PALLONE,99.335,747,752
111,20929,12,7,NEW JER,200,LANCE,82.745,633,765
111,29741,12,8,NEW JER,100,PASCRELL,98.098,722,736
111,29742,12,9,NEW JER,100,ROTHMAN,99.464,742,746
111,15619,12,10,NEW JER,100,PAYNE,98.383,730,742
111,29541,12,11,NEW JER,200,FRELINGH,81.974,623,760
111,29923,12,12,NEW JER,100,HOLT,99.07,746,753
111,20542,12,13,NEW JER,100,SIRES,98.116,729,743
111,20930,66,1,NEW MEX,100,HEINRICH,95.163,728,765
111,20931,66,2,NEW MEX,100,TEAGUE,81.551,610,748
111,20932,66,3,NEW MEX,100,LUJAN,98.947,752,760
111,20338,13,1,NEW YOR,100,BISHOP,95.773,725,757
111,20129,13,2,NEW YOR,100,ISRAEL,98.529,737,748
111,29375,13,3,NEW YOR,200,KING,79.088,590,746
111,29744,13,4,NEW YOR,100,MCCARTHY,96.501,662,686
111,15000,13,5,NEW YOR,100,ACKERMAN,98.887,711,719
111,29776,13,6,NEW YOR,100,MEEKS,98.358,719,731
111,29925,13,7,NEW YOR,100,CROWLEY,98.798,740,749
111,29377,13,8,NEW YOR,100,NADLER,97.984,729,744
111,29926,13,9,NEW YOR,100,WEINER,97.858,731,747
111,15072,13,10,NEW YOR,100,TOWNS,98.361,720,732
111,20733,13,11,NEW YOR,100,CLARKE,99.072,747,754
111,29378,13,12,NEW YOR,100,VELAZQUE,97.954,718,733
111,20933,13,13,NEW YOR,100,MCMAHON,84.358,631,748
111,29379,13,14,NEW YOR,100,MALONEY,98.501,723,734
111,13035,13,15,NEW YOR,100,RANGEL,98.343,712,724
111,29134,13,16,NEW YOR,100,SERRANO,99.205,749,755
111,15603,13,17,NEW YOR,100,ENGEL,98.904,722,730
111,15612,13,18,NEW YOR,100,LOWEY,98.675,745,755
111,20734,13,19,NEW YOR,100,HALL,97.051,724,746
111,20735,13,20,NEW YOR,100,GILLIBRAND,94.118,16,17
111,20956,13,20,NEW YOR,100,MURPHY,76.774,476,620
111,20934,13,21,NEW YOR,100,TONKO,98.688,752,762
111,29380,13,22,NEW YOR,100,HINCHEY,98.916,730,738
111,39316,13,23,NEW YOR,200,MCHUGH,58.263,208,357
111,20957,13,23,NEW YOR,100,OWENS,83.591,270,323
111,20736,13,24,NEW YOR,100,ARCURI,83.598,632,756
111,20935,13,25,NEW YOR,100,MAFFEI,93.684,712,760
111,20936,13,26,NEW YOR,200,LEE,86.321,650,753
111,20519,13,27,NEW YOR,100,HIGGINS,98.243,727,740
111,15444,13,28,NEW YOR,100,SLAUGHTE,99.724,722,724
111,20937,13,29,NEW YOR,100,MASSA,90.421,472,522
111,21101,13,29,NEW YOR,200,REED,91.892,34,37
111,20340,47,1,NORTH C,100,BUTTERFI,99.169,716,722
111,29745,47,2,NORTH C,100,ETHERIDG,95.263,724,760
111,29546,47,3,NORTH C,200,JONES,71.016,517,728
111,15438,47,4,NORTH C,100,PRICE,99.869,761,762
111,20521,47,5,NORTH C,200,FOXX,99.346,759,764
111,15092,47,6,NORTH C,200,COBLE,96.081,711,740
111,29746,47,7,NORTH C,100,MCINTYRE,78.647,593,754
111,20938,47,8,NORTH C,100,KISSELL,93.008,705,758
111,29549,47,9,NORTH C,200,MYRICK,97.838,724,740
111,20522,47,10,NORTH C,200,MCHENRY,98.522,733,744
111,20737,47,11,NORTH C,100,SHULER,65.385,476,728
111,29383,47,12,NORTH C,100,WATT,98.141,739,753
111,20341,47,13,NORTH C,100,MILLER,98.817,752,761
111,29384,36,1,NORTH D,100,POMEROY,94.772,707,746
111,20939,24,1,OHIO,100,DRIEHAUS,89.529,684,764
111,20540,24,2,OHIO,200,SCHMIDT,96.443,705,731
111,20342,24,3,OHIO,200,TURNER,76.821,580,755
111,20738,24,4,OHIO,200,JORDAN,99.077,751,758
111,20755,24,5,OHIO,200,LATTA,98.81,747,756
111,20739,24,6,OHIO,100,WILSON,96.065,708,737
111,20940,24,7,OHIO,200,AUSTRIA,94.118,720,765
111,29137,24,8,OHIO,200,BOEHNER,98.739,705,714
111,15029,24,9,OHIO,100,KAPTUR,94.414,693,734
111,29748,24,10,OHIO,100,KUCINICH,90.707,693,764
111,20941,24,11,OHIO,100,FUDGE,99.179,725,731
111,20130,24,12,OHIO,200,TIBERI,90.175,670,743
111,20740,24,13,OHIO,100,SUTTON,99.192,737,743
111,29553,24,14,OHIO,200,LATOURET,73.253,545,744
111,20942,24,15,OHIO,100,KILROY,97.211,732,753
111,20943,24,16,OHIO,100,BOCCIERI,87.632,666,760
111,20343,24,17,OHIO,100,RYAN,98.264,736,749
111,20741,24,18,OHIO,100,SPACE,85.523,638,746
111,20131,53,1,OKLAHOM,200,SULLIVAN,97.604,611,626
111,20523,53,2,OKLAHOM,100,BOREN,74.763,551,737
111,29393,53,3,OKLAHOM,200,LUCAS,91.504,657,718
111,20344,53,4,OKLAHOM,200,COLE,87.135,657,754
111,20742,53,5,OKLAHOM,200,FALLIN,97.019,651,671
111,29931,72,1,OREGON,100,WU,95.412,707,741
111,29932,72,2,OREGON,200,WALDEN,86.694,645,744
111,29588,72,3,OREGON,100,BLUMENAU,98.531,738,749
111,15410,72,4,OREGON,100,DEFAZIO,96.322,707,734
111,20944,72,5,OREGON,100,SCHRADER,94.309,696,738
111,29777,14,1,PENNSYL,100,BRADY,99.468,748,752
111,29559,14,2,PENNSYL,100,FATTAH,99.201,745,751
111,20945,14,3,PENNSYL,100,DAHLKEMPER,87.433,654,748
111,20743,14,4,PENNSYL,100,ALTMIRE,77.546,594,766
111,20946,14,5,PENNSYL,200,THOMPSON,87.879,667,759
111,20345,14,6,PENNSYL,200,GERLACH,76.255,562,737
111,20744,14,7,PENNSYL,100,SESTAK,95.67,685,716
111,20745,14,8,PENNSYL,100,MURPHY,94.353,685,726
111,20134,14,9,PENNSYL,200,SHUSTER,89.853,673,749
111,20746,14,10,PENNSYL,100,CARNEY,82.553,582,705
111,15104,14,11,PENNSYL,100,KANJORSK,95.52,725,759
111,14072,14,12,PENNSYL,100,MURTHA,98.723,464,470
111,20960,14,12,PENNSYL,100,CRITZ,87.879,145,165
111,20525,14,13,PENNSYL,100,SCHWARTZ,97.73,732,749
111,29561,14,14,PENNSYL,100,DOYLE,99.592,732,735
111,20526,14,15,PENNSYL,200,DENT,74.129,553,746
111,29752,14,16,PENNSYL,200,PITTS,96.937,728,751
111,29396,14,17,PENNSYL,100,HOLDEN,90.741,686,756
111,20346,14,18,PENNSYL,200,MURPHY,72.23,541,749
111,20135,14,19,PENNSYL,200,PLATTS,78.075,584,748
111,29564,5,1,RHODE I,100,KENNEDY,99.515,615,618
111,20136,5,2,RHODE I,100,LANGEVIN,98.549,747,758
111,20137,48,1,SOUTH C,200,BROWN,89.301,626,701
111,20138,48,2,SOUTH C,200,WILSON,97.641,745,763
111,20347,48,3,SOUTH C,200,BARRETT,98.785,488,494
111,39300,48,4,SOUTH C,200,INGLIS,95.664,706,738
111,15064,48,5,SOUTH C,100,SPRATT,97.082,732,754
111,39301,48,6,SOUTH C,100,CLYBURN,99.599,745,748
111,20349,37,1,SOUTH D,100,HERSETH SAN,82.195,614,747
111,20947,54,1,TENNESS,200,ROE,96.33,735,763
111,15455,54,2,TENNESS,200,DUNCAN,93.519,707,756
111,29567,54,3,TENNESS,200,WAMP,93.103,567,609
111,20350,54,4,TENNESS,100,DAVIS,89.291,642,719
111,15019,54,5,TENNESS,100,COOPER,82.034,621,757
111,15100,54,6,TENNESS,100,GORDON,94.483,685,725
111,20351,54,7,TENNESS,200,BLACKBURN,98.667,740,750
111,15628,54,8,TENNESS,100,TANNER,88.873,631,710
111,20748,54,9,TENNESS,100,COHEN,98.389,733,745
111,20527,49,1,TEXAS,200,GOHMERT,95.177,671,705
111,20528,49,2,TEXAS,200,POE,96.211,711,739
111,29143,49,3,TEXAS,200,JOHNSON,98.343,712,724
111,94828,49,4,TEXAS,200,HALL,92.742,690,744
111,20352,49,5,TEXAS,200,HENSARLIN,99.603,752,755
111,15085,49,6,TEXAS,200,BARTON,93.169,682,732
111,20139,49,7,TEXAS,200,CULBERSO,91.783,659,718
111,29760,49,8,TEXAS,200,BRADY,96.543,726,752
111,20529,49,9,TEXAS,100,GREEN,99.343,756,761
111,20530,49,10,TEXAS,200,MCCAUL,93.952,699,744
111,20531,49,11,TEXAS,200,CONAWAY,98.909,725,733
111,29762,49,12,TEXAS,200,GRANGER,90.504,610,674
111,29572,49,13,TEXAS,200,THORNBER,98.558,752,763
111,14290,49,14,TEXAS,200,PAUL,89.459,628,702
111,29763,49,15,TEXAS,100,HINOJOSA,98.375,666,677
111,29764,49,16,TEXAS,100,REYES,98.481,713,724
111,29144,49,17,TEXAS,100,EDWARDS,92.513,692,748
111,29573,49,18,TEXAS,100,JACKSON-,98.632,721,731
111,20353,49,19,TEXAS,200,NEUGEBAUE,99.185,730,736
111,29943,49,20,TEXAS,100,GONZALEZ,99.06,738,745
111,15445,49,21,TEXAS,200,SMITH,89.558,669,747
111,20948,49,22,TEXAS,200,OLSON,97.308,723,743
111,29771,49,23,TEXAS,100,RODRIGUEZ,96.386,720,747
111,20532,49,24,TEXAS,200,MARCHANT,98.442,695,706
111,29571,49,25,TEXAS,100,DOGGETT,95.263,724,760
111,20355,49,26,TEXAS,200,BURGESS,95.816,710,741
111,15049,49,27,TEXAS,100,ORTIZ,96.617,714,739
111,20533,49,28,TEXAS,100,CUELLAR,92.074,697,757
111,39304,49,29,TEXAS,100,GREEN,97.564,721,739
111,39305,49,30,TEXAS,100,JOHNSON,99.041,723,730
111,20356,49,31,TEXAS,200,CARTER,92.213,675,732
111,29759,49,32,TEXAS,200,SESSIONS,99.194,738,744
111,20357,67,1,UTAH,200,BISHOP,96.567,675,699
111,20140,67,2,UTAH,100,MATHESON,83.113,630,758
111,20949,67,3,UTAH,200,CHAFFETZ,95.389,724,759
111,20750,6,1,VERMONT,100,WELCH,97.671,713,730
111,20756,40,1,VIRGINI,200,WITTMAN,88.579,667,753
111,20950,40,2,VIRGINI,100,NYE,64.575,494,765
111,39307,40,3,VIRGINI,100,SCOTT,97.984,729,744
111,20143,40,4,VIRGINI,200,FORBES,91.413,692,757
111,20951,40,5,VIRGINI,100,PERRIELLO,80.162,594,741
111,39308,40,6,VIRGINI,200,GOODLATT,95.55,730,764
111,20144,40,7,VIRGINI,200,CANTOR,97.411,715,734
111,29149,40,8,VIRGINI,100,MORAN,98,686,700
111,15010,40,9,VIRGINI,100,BOUCHER,92.469,663,717
111,14869,40,10,VIRGINI,200,WOLF,82.484,631,765
111,20952,40,11,VIRGINI,100,CONNOLLY,94.591,717,758
111,29937,73,1,WASHING,100,INSLEE,98.408,742,754
111,20145,73,2,WASHING,100,LARSEN,97.9,746,762
111,29938,73,3,WASHING,100,BAIRD,88.451,651,736
111,29580,73,4,WASHING,200,HASTINGS,92.13,679,737
111,20535,73,5,WASHING,200,MCMORRIS RO,95.989,694,723
111,14413,73,6,WASHING,100,DICKS,98.539,742,753
111,15613,73,7,WASHING,100,MCDERMOT,98.808,746,755
111,20536,73,8,WASHING,200,REICHERT,71.774,534,744
111,29768,73,9,WASHING,100,SMITH,94.355,702,744
111,15083,56,1,WEST VI,100,MOLLOHAN,96.978,706,728
111,20146,56,2,WEST VI,200,CAPITO,79.548,599,753
111,14448,56,3,WEST VI,100,RAHALL,95.652,726,759
111,29939,25,1,WISCONS,200,RYAN,97.706,724,741
111,29940,25,2,WISCONS,100,BALDWIN,99.595,738,741
111,29769,25,3,WISCONS,100,KIND,89.453,670,749
111,20537,25,4,WISCONS,100,MOORE,98.356,718,730
111,14657,25,5,WISCONS,200,SENSENBR,98.17,751,765
111,14675,25,6,WISCONS,200,PETRI,91.088,695,763
111,12036,25,7,WISCONS,100,OBEY,98.936,744,752
111,20751,25,8,WISCONS,100,KAGEN,98.372,725,737
111,20953,68,1,WYOMING,200,LUMMIS,96.846,737,761
112,99911,99,0,USA,100,OBAMA,92.481,123,133
112,20300,41,1,ALABAMA,200,BONNER,92.74,1073,1157
112,21192,41,2,ALABAMA,200,ROBY,93.597,1111,1187
112,20301,41,3,ALABAMA,200,ROGERS,91.737,1088,1186
112,29701,41,4,ALABAMA,200,ADERHOLT,91.892,1088,1184
112,21193,41,5,ALABAMA,200,BROOKS,96.138,1145,1191
112,29301,41,6,ALABAMA,200,BACHUS,92.938,1066,1147
112,21102,41,7,ALABAMA,100,SEWELL,89.803,1048,1167
112,14066,81,1,ALASKA,200,YOUNG,89.364,941,1053
112,21103,61,1,ARIZONA,200,GOSAR,95.851,1109,1157
112,20304,61,2,ARIZONA,200,FRANKS,96.007,1130,1177
112,21104,61,3,ARIZONA,200,QUAYLE,97.725,1117,1143
112,29101,61,4,ARIZONA,100,PASTOR,91.942,1084,1179
112,21105,61,5,ARIZONA,200,SCHWEIKERT,96.368,1141,1184
112,20100,61,6,ARIZONA,200,FLAKE,95.622,1114,1165
112,20305,61,7,ARIZONA,100,GRIJALVA,97.274,1142,1174
112,21199,61,8,ARIZONA,100,BARBER,88.095,148,168
112,21106,42,1,ARKANSA,200,CRAWFORD,93.176,1106,1187
112,21107,42,2,ARKANSA,200,GRIFFIN,95.784,1136,1186
112,21108,42,3,ARKANSA,200,WOMACK,92.546,1105,1194
112,20102,42,4,ARKANSA,100,ROSS,45.195,522,1155
112,29901,71,1,CALIFOR,100,THOMPSON,94.444,1122,1188
112,15420,71,2,CALIFOR,200,HERGER,97.993,1123,1146
112,14647,71,3,CALIFOR,200,LUNGREN,92.755,1101,1187
112,20903,71,4,CALIFOR,200,MCCLINTOCK,92.443,1101,1191
112,20538,71,5,CALIFOR,100,MATSUI,96.812,1154,1192
112,29309,71,6,CALIFOR,100,WOOLSEY,97.487,1125,1154
112,14256,71,7,CALIFOR,100,MILLER,96.537,1115,1155
112,15448,71,8,CALIFOR,100,PELOSI,97.83,1082,1106
112,29778,71,9,CALIFOR,100,LEE,97.721,1115,1141
